sex,geo,name,TIME_PERIOD,OBS_VALUE
T,CY,Cyprus,2012,2.74
T,CY,Cyprus,2013,2.47
T,CY,Cyprus,2014,1.74
T,CY,Cyprus,2015,1.29
T,CY,Cyprus,2016,1.4
T,CY,Cyprus,2017,0.54
T,CY,Cyprus,2018,2.29
T,CY,Cyprus,2019,2.45
T,CY,Cyprus,2020,4.45
T,CY,Cyprus,2021,1.3
T,CZ,Czechia,2010,2.48
T,CZ,Czechia,2011,3.2
T,CZ,Czechia,2012,2.4
T,CZ,Czechia,2013,2.29
T,CZ,Czechia,2014,2.37
T,CZ,Czechia,2015,2.76
T,CZ,Czechia,2016,2.07
T,CZ,Czechia,2017,1.82
T,CZ,Czechia,2018,2.59
T,CZ,Czechia,2019,2.01
T,CZ,Czechia,2020,2.3
T,CZ,Czechia,2021,1.87
T,DE,Germany,2010,1.2
T,DE,Germany,2011,1.18
T,DE,Germany,2012,1.18
T,DE,Germany,2013,1.04
T,DE,Germany,2014,1.15
T,DE,Germany,2015,1.02
T,DE,Germany,2016,0.96
T,DE,Germany,2017,0.89
T,DE,Germany,2018,0.78
T,DE,Germany,2019,0.79
T,DE,Germany,2020,0.73
T,DE,Germany,2021,0.84
T,DK,Denmark,2010,1.53
T,DK,Denmark,2011,1.64
T,DK,Denmark,2012,1.75
T,DK,Denmark,2013,1.45
T,DK,Denmark,2014,1.4
T,DK,Denmark,2015,1.02
T,DK,Denmark,2016,1.23
T,DK,Denmark,2017,0.92
T,DK,Denmark,2018,1.28
T,DK,Denmark,2019,1.43
T,DK,Denmark,2020,1.34
T,DK,Denmark,2021,1.42
T,EE,Estonia,2010,3.24
T,EE,Estonia,2011,3.12
T,EE,Estonia,2012,2.24
T,EE,Estonia,2013,3.22
T,EE,Estonia,2014,2.56
T,EE,Estonia,2015,2.93
T,EE,Estonia,2016,4.45
T,EE,Estonia,2017,1.21
T,EE,Estonia,2018,1.81
T,EE,Estonia,2019,2.51
T,EE,Estonia,2020,1.73
T,EE,Estonia,2021,2.23
T,EL,Greece,2010,0.73
T,EL,Greece,2011,0.9
T,EL,Greece,2012,0.69
T,EL,Greece,2013,0.63
T,EL,Greece,2014,0.79
T,EL,Greece,2015,1.19
T,EL,Greece,2016,1.29
T,EL,Greece,2017,1.22
T,EL,Greece,2018,0.97
T,EL,Greece,2019,0.92
T,EL,Greece,2020,0.88
T,EL,Greece,2021,0.58
T,ES,Spain,2010,2.19
T,ES,Spain,2011,2.5
T,ES,Spain,2012,2.16
T,ES,Spain,2013,1.88
T,ES,Spain,2014,1.93
T,ES,Spain,2015,2.3
T,ES,Spain,2016,1.92
T,ES,Spain,2017,1.99
T,ES,Spain,2018,1.96
T,ES,Spain,2019,1.78
T,ES,Spain,2020,2.06
T,ES,Spain,2021,1.93
T,EU27_2007,EU27_2007,2010,2.09
T,EU27_2007,EU27_2007,2011,2.07
T,EU27_2007,EU27_2007,2012,1.9
T,EU27_2007,EU27_2007,2013,1.78
T,EU27_2007,EU27_2007,2014,1.83
T,EU27_2007,EU27_2007,2015,1.83
T,EU27_2007,EU27_2007,2016,1.68
T,EU27_2007,EU27_2007,2017,1.65
T,EU27_2007,EU27_2007,2018,1.62
T,EU27_2020,EU27_2020,2010,2.31
T,EU27_2020,EU27_2020,2011,2.3
T,EU27_2020,EU27_2020,2012,2.14
T,EU27_2020,EU27_2020,2013,1.92
T,EU27_2020,EU27_2020,2014,2
T,EU27_2020,EU27_2020,2015,2.01
T,EU27_2020,EU27_2020,2016,1.84
T,EU27_2020,EU27_2020,2017,1.79
T,EU27_2020,EU27_2020,2018,1.77
T,EU27_2020,EU27_2020,2019,1.74
T,EU27_2020,EU27_2020,2020,1.77
T,EU27_2020,EU27_2020,2021,1.76
T,FI,Finland,2010,1.51
T,FI,Finland,2011,1.33
T,FI,Finland,2012,1.45
T,FI,Finland,2013,0.9
T,FI,Finland,2014,1.44
T,FI,Finland,2015,1.44
T,FI,Finland,2016,1.43
T,FI,Finland,2017,0.93
T,FI,Finland,2018,0.99
T,FI,Finland,2019,1.13
T,FI,Finland,2020,0.95
T,FI,Finland,2021,0.75
T,FR,France,2010,2.36
T,FR,France,2011,3.09
T,FR,France,2012,2.53
T,FR,France,2013,2.42
T,FR,France,2014,2.7
T,FR,France,2015,2.57
T,FR,France,2016,2.74
T,FR,France,2017,2.64
T,FR,France,2018,2.74
T,FR,France,2019,3.53
T,FR,France,2020,2.54
T,FR,France,2021,3.32
T,HR,Croatia,2010,2.45
T,HR,Croatia,2011,2.69
T,HR,Croatia,2012,3.87
T,HR,Croatia,2013,2.09
T,HR,Croatia,2014,1.94
T,HR,Croatia,2015,2.16
T,HR,Croatia,2016,2.37
T,HR,Croatia,2017,2.63
T,HR,Croatia,2018,3.04
T,HR,Croatia,2019,2.96
T,HR,Croatia,2020,2.89
T,HR,Croatia,2021,2.18
T,HU,Hungary,2010,2.61
T,HU,Hungary,2011,2.41
T,HU,Hungary,2012,1.68
T,HU,Hungary,2013,1.4
T,HU,Hungary,2014,2.22
T,HU,Hungary,2015,2.29
T,HU,Hungary,2016,2.14
T,HU,Hungary,2017,2.01
T,HU,Hungary,2018,1.97
T,HU,Hungary,2019,2.09
T,HU,Hungary,2020,1.63
T,HU,Hungary,2021,2.01
T,IE,Ireland,2010,2.27
T,IE,Ireland,2011,2.65
T,IE,Ireland,2012,2.34
T,IE,Ireland,2013,2.13
T,IE,Ireland,2014,2.46
T,IE,Ireland,2015,2.51
T,IE,Ireland,2016,2.24
T,IE,Ireland,2017,1.87
T,IE,Ireland,2018,1.51
T,IE,Ireland,2019,1.77
T,IE,Ireland,2020,1.79
T,IE,Ireland,2021,1.42
T,IS,Iceland,2011,0
T,IS,Iceland,2012,0
T,IS,Iceland,2013,0
T,IS,Iceland,2014,1.14
T,IS,Iceland,2015,1.09
T,IS,Iceland,2016,2.1
T,IS,Iceland,2017,1.03
T,IS,Iceland,2018,1.51
T,IS,Iceland,2019,0.99
T,IS,Iceland,2020,1.54
T,IS,Iceland,2021,0
T,IT,Italy,2010,3.09
T,IT,Italy,2011,2.71
T,IT,Italy,2012,2.64
T,IT,Italy,2013,2.31
T,IT,Italy,2014,2.34
T,IT,Italy,2015,2.42
T,IT,Italy,2016,2.11
T,IT,Italy,2017,2.1
T,IT,Italy,2018,2.25
T,IT,Italy,2019,2.1
T,IT,Italy,2020,3.39
T,IT,Italy,2021,2.66
T,LT,Lithuania,2010,4.02
T,LT,Lithuania,2011,4.06
T,LT,Lithuania,2012,4.98
T,LT,Lithuania,2013,4.49
T,LT,Lithuania,2014,4.74
T,LT,Lithuania,2015,3.84
T,LT,Lithuania,2016,3.69
T,LT,Lithuania,2017,2.77
T,LT,Lithuania,2018,3.05
T,LT,Lithuania,2019,3.01
T,LT,Lithuania,2020,3.17
T,LT,Lithuania,2021,3.75
T,LU,Luxembourg,2010,3.82
T,LU,Luxembourg,2011,2.73
T,LU,Luxembourg,2012,3.38
T,LU,Luxembourg,2013,1.6
T,LU,Luxembourg,2014,4.02
T,LU,Luxembourg,2015,3.3
T,LU,Luxembourg,2016,6.32
T,LU,Luxembourg,2017,2.7
T,LU,Luxembourg,2018,4.22
T,LU,Luxembourg,2019,3.13
T,LU,Luxembourg,2020,1.71
T,LU,Luxembourg,2021,1.71
T,LV,Latvia,2010,2.74
T,LV,Latvia,2011,4.21
T,LV,Latvia,2012,4.12
T,LV,Latvia,2013,3.59
T,LV,Latvia,2014,4.5
T,LV,Latvia,2015,3.32
T,LV,Latvia,2016,4.22
T,LV,Latvia,2017,2.29
T,LV,Latvia,2018,3.27
T,LV,Latvia,2019,2.78
T,LV,Latvia,2020,2.47
T,LV,Latvia,2021,4.29
T,MT,Malta,2010,1.83
T,MT,Malta,2011,0.59
T,MT,Malta,2012,4.59
T,MT,Malta,2013,2.27
T,MT,Malta,2014,2.2
T,MT,Malta,2015,2.69
T,MT,Malta,2016,3.65
T,MT,Malta,2017,0.45
T,MT,Malta,2018,1.68
T,MT,Malta,2019,1.18
T,MT,Malta,2020,3.07
T,MT,Malta,2021,3.34
T,NL,Netherlands,2010,0.88
T,NL,Netherlands,2011,0.67
T,NL,Netherlands,2012,0.49
T,NL,Netherlands,2013,0.6
T,NL,Netherlands,2014,0.64
T,NL,Netherlands,2015,0.5
T,NL,Netherlands,2016,0.5
T,NL,Netherlands,2017,0.59
T,NL,Netherlands,2018,0.6
T,NL,Netherlands,2019,0.48
T,NL,Netherlands,2020,0.3
T,NL,Netherlands,2021,0.33
T,NO,Norway,2010,1.7
T,NO,Norway,2011,2.12
T,NO,Norway,2012,1.43
T,NO,Norway,2013,1.85
T,NO,Norway,2014,1.71
T,NO,Norway,2015,1.48
T,NO,Norway,2016,1.66
T,NO,Norway,2017,1.59
T,NO,Norway,2018,1.31
T,NO,Norway,2019,1.09
T,NO,Norway,2020,1.45
T,NO,Norway,2021,1.33
T,PL,Poland,2010,3.65
T,PL,Poland,2011,2.5
T,PL,Poland,2012,2.3
T,PL,Poland,2013,1.83
T,PL,Poland,2014,1.75
T,PL,Poland,2015,1.89
T,PL,Poland,2016,1.54
T,PL,Poland,2017,2
T,PL,Poland,2018,1.56
T,PL,Poland,2019,1.1
T,PL,Poland,2020,1.35
T,PL,Poland,2021,1.56
T,PT,Portugal,2010,4.1
T,PT,Portugal,2011,5.07
T,PT,Portugal,2012,4.8
T,PT,Portugal,2013,3.61
T,PT,Portugal,2014,3.56
T,PT,Portugal,2015,3.54
T,PT,Portugal,2016,3
T,PT,Portugal,2017,2.94
T,PT,Portugal,2018,2.12
T,PT,Portugal,2019,2.12
T,PT,Portugal,2020,2.72
T,PT,Portugal,2021,1.93
T,RO,Romania,2010,4.91
T,RO,Romania,2011,6.37
T,RO,Romania,2012,5.78
T,RO,Romania,2013,5.6
T,RO,Romania,2014,5.5
T,RO,Romania,2015,5.56
T,RO,Romania,2016,4.52
T,RO,Romania,2017,4.49
T,RO,Romania,2018,4.33
T,RO,Romania,2019,3
T,RO,Romania,2020,3.31
T,RO,Romania,2021,3.11
T,SE,Sweden,2010,1.23
T,SE,Sweden,2011,1.25
T,SE,Sweden,2012,0.98
T,SE,Sweden,2013,0.77
T,SE,Sweden,2014,0.87
T,SE,Sweden,2015,0.73
T,SE,Sweden,2016,0.77
T,SE,Sweden,2017,0.9
T,SE,Sweden,2018,1.01
T,SE,Sweden,2019,0.72
T,SE,Sweden,2020,0.49
T,SE,Sweden,2021,0.77
T,SI,Slovenia,2010,2.77
T,SI,Slovenia,2011,2.35
T,SI,Slovenia,2012,2.61
T,SI,Slovenia,2013,2.38
T,SI,Slovenia,2014,3.09
T,SI,Slovenia,2015,2.79
T,SI,Slovenia,2016,1.65
T,SI,Slovenia,2017,1.85
T,SI,Slovenia,2018,1.67
T,SI,Slovenia,2019,1.61
T,SI,Slovenia,2020,1.85
T,SI,Slovenia,2021,1.51
T,SK,Slovakia,2010,2.04
T,SK,Slovakia,2011,1.56
T,SK,Slovakia,2012,2.17
T,SK,Slovakia,2013,2.36
T,SK,Slovakia,2014,1.69
T,SK,Slovakia,2015,2.67
T,SK,Slovakia,2016,2.13
T,SK,Slovakia,2017,2
T,SK,Slovakia,2018,1.83
T,SK,Slovakia,2019,1.5
T,SK,Slovakia,2020,1.49
T,SK,Slovakia,2021,1.47
T,UK,United Kingdom,2010,0.62
T,UK,United Kingdom,2011,0.68
T,UK,United Kingdom,2012,0.55
T,UK,United Kingdom,2013,0.92
T,UK,United Kingdom,2014,0.81
T,UK,United Kingdom,2015,0.83
T,UK,United Kingdom,2016,0.8
T,UK,United Kingdom,2017,0.88
T,UK,United Kingdom,2018,0.78
